"Prediction","Groundtruth"
"42.42308044433594","10.899999618530273"
"39.55147171020508","85.69999694824219"
"64.97894287109375","74.30000305175781"
"47.773338317871094","116.30000305175781"
"77.01297760009766","178.60000610351562"
"120.36451721191406","19.200000762939453"
"74.32435607910156","28.700000762939453"
"62.0364990234375","48"
"63.164329528808594","25.5"
"94.76152801513672","6.300000190734863"
"91.08470153808594","4.900000095367432"
"135.196533203125","6"
"42.302276611328125","10.899999618530273"
"34.680423736572266","85.69999694824219"
"60.02960968017578","74.30000305175781"
"38.22843551635742","116.30000305175781"
"78.1588363647461","178.60000610351562"
"114.83027648925781","19.200000762939453"
"67.40403747558594","28.600000381469727"
"101.44603729248047","47.400001525878906"
"62.67096710205078","25.5"
"110.99214935302734","6.300000190734863"
"101.52947235107422","4.900000095367432"
"139.470703125","6"
"31.516765594482422","9.600000381469727"
"23.790935516357422","85.69999694824219"
"91.61647033691406","73.4000015258789"
"27.85126304626465","115.80000305175781"
"108.3648910522461","226"
"149.87664794921875","19.200000762939453"
"59.57973861694336","28.600000381469727"
"85.57027435302734","47.400001525878906"
"61.16411590576172","24.399999618530273"
"147.42062377929688","9.100000381469727"
"93.08161163330078","4.900000095367432"
"135.6533966064453","17.5"
"65.2159652709961","9.600000381469727"
"74.0395278930664","56.70000076293945"
"47.34910583496094","41.79999923706055"
"87.2979736328125","102.5999984741211"
"126.71118927001953","226"
"181.54922485351562","10.199999809265137"
"85.05294036865234","28.600000381469727"
"164.61529541015625","50.099998474121094"
"142.6961669921875","24.399999618530273"
"170.87020874023438","9.100000381469727"
"163.0380096435547","6"
"110.57868194580078","26.899999618530273"
"51.468631744384766","10.5"
"125.54987335205078","37"
"126.77845001220703","116"
"162.22726440429688","100.80000305175781"
"135.28956604003906","206.3000030517578"
"218.9163818359375","32.20000076293945"
"103.48247528076172","16.399999618530273"
"96.53453063964844","69.0999984741211"
"69.98152923583984","17.100000381469727"
"81.3568344116211","17.100000381469727"
"78.7421646118164","45.400001525878906"
"31.575937271118164","55.5"
"66.54098510742188","8.899999618530273"
"120.51094055175781","6.099999904632568"
"95.43781280517578","78.5999984741211"
"131.63034057617188","62.70000076293945"
"132.9425048828125","205.60000610351562"
"120.38893127441406","27.5"
"95.52107238769531","16.600000381469727"
"66.4876480102539","50.400001525878906"
"45.121665954589844","40.900001525878906"
"66.8432846069336","22.700000762939453"
"68.31217193603516","52"
"151.90762329101562","101.69999694824219"
"113.50633239746094","8.899999618530273"
"114.99566650390625","6.800000190734863"
"127.80045318603516","84.5"
"140.50894165039062","50.099998474121094"
"100.1779556274414","158.39999389648438"
"70.16949462890625","27.5"
"66.82074737548828","16.700000762939453"
"23.050243377685547","55.79999923706055"
"45.819061279296875","41.79999923706055"
"54.94037628173828","23.399999618530273"
"46.59498977661133","52.20000076293945"
"112.21332550048828","127.19999694824219"
"86.5545654296875","13.399999618530273"
"193.55184936523438","6.699999809265137"
"236.02984619140625","84.5"
"230.8035125732422","39.5"
"31.930620193481445","169.6999969482422"
"62.02709197998047","28.100000381469727"
"25.97052574157715","21.5"
"14.74716567993164","62.599998474121094"
"19.62455940246582","44.5"
"12.72154426574707","23.399999618530273"
"40.192203521728516","53.79999923706055"
"46.604820251464844","140.8000030517578"
"94.8668441772461","25.799999237060547"
"121.60069274902344","22"
"152.5545654296875","85.9000015258789"
"162.76177978515625","48.900001525878906"
"49.16945266723633","149"
"-2.926727771759033","34.900001525878906"
"2.2972822189331055","36.29999923706055"
"-6.426199436187744","105.5999984741211"
"-3.6221938133239746","78"
"-11.366642951965332","45.400001525878906"
"1.588140606880188","129.5"
"46.98794937133789","315.8999938964844"
"47.21003341674805","44.29999923706055"
"102.87841033935547","30"
"226.61749267578125","92.19999694824219"
"148.7919921875","53.099998474121094"
"94.66590881347656","136.8000030517578"
"19.925186157226562","36.29999923706055"
"-14.313753128051758","65.30000305175781"
"19.800758361816406","218.5"
"-1.4887970685958862","121.30000305175781"
"15.476319313049316","85.19999694824219"
"3.153834342956543","183.10000610351562"
"60.519569396972656","352.8999938964844"
"32.996864318847656","50.20000076293945"
"87.8712387084961","36"
"191.23440551757812","92.0999984741211"
"92.2856674194336","59.79999923706055"
"145.75906372070312","98.5999984741211"
"69.15082550048828","63.79999923706055"
"39.908348083496094","79.9000015258789"
