Prediction,Groundtruth,station,lead_time,year,month,day
97.94932556152344,39.900001525878906,5.0,7,2018,6,2
57.4753303527832,57.59999847412109,9.0,7,2018,6,2
84.88571166992188,31.899999618530277,11.0,7,2018,6,2
85.81041717529297,92.0,13.0,7,2018,6,2
53.30069351196289,55.400001525878906,25.0,7,2018,6,2
72.07366180419922,43.5,29.0,7,2018,6,2
55.51430892944336,79.5999984741211,30.0,7,2018,6,2
67.05489349365234,46.900001525878906,32.0,7,2018,6,2
34.084381103515625,66.9000015258789,37.0,7,2018,6,2
33.12512969970703,44.5,38.0,7,2018,6,2
45.07463073730469,25.299999237060547,39.0,7,2018,6,2
76.94784545898438,129.10000610351562,44.0,7,2018,6,2
71.53413391113281,43.09999847412109,5.0,8,2018,6,2
35.56207656860352,108.9000015258789,9.0,8,2018,6,2
56.33558654785156,61.70000076293945,11.0,8,2018,6,2
84.39146423339844,133.6999969482422,13.0,8,2018,6,2
46.38557434082031,58.5,25.0,8,2018,6,2
83.45812225341797,46.20000076293945,29.0,8,2018,6,2
46.798095703125,77.30000305175781,30.0,8,2018,6,2
49.51714324951172,58.29999923706055,32.0,8,2018,6,2
25.439136505126957,44.5,37.0,8,2018,6,2
38.204551696777344,67.4000015258789,38.0,8,2018,6,2
44.62156295776367,30.100000381469727,39.0,8,2018,6,2
70.43302154541016,121.3000030517578,44.0,8,2018,6,2
58.48504638671875,49.29999923706055,5.0,9,2018,6,2
23.40019416809082,105.1999969482422,9.0,9,2018,6,2
45.52978515625,74.0999984741211,11.0,9,2018,6,2
69.07024383544922,101.1999969482422,13.0,9,2018,6,2
49.57330322265625,55.09999847412109,25.0,9,2018,6,2
95.84247589111328,49.5,29.0,9,2018,6,2
51.95243835449219,53.09999847412109,30.0,9,2018,6,2
54.8154525756836,42.20000076293945,32.0,9,2018,6,2
27.769561767578125,47.59999847412109,37.0,9,2018,6,2
42.903602600097656,69.69999694824219,38.0,9,2018,6,2
44.05026245117188,29.799999237060547,39.0,9,2018,6,2
79.27693939208984,117.0,44.0,9,2018,6,2
67.56819915771484,43.5,5.0,10,2018,6,2
26.71546173095703,115.9000015258789,9.0,10,2018,6,2
58.05745697021485,87.9000015258789,11.0,10,2018,6,2
80.70586395263672,123.5,13.0,10,2018,6,2
53.91218566894531,45.20000076293945,25.0,10,2018,6,2
103.83609771728516,31.700000762939453,29.0,10,2018,6,2
54.46916961669922,47.900001525878906,30.0,10,2018,6,2
44.88885116577149,36.5,32.0,10,2018,6,2
35.46084213256836,48.09999847412109,37.0,10,2018,6,2
41.137474060058594,65.5999984741211,38.0,10,2018,6,2
45.81160736083984,29.799999237060547,39.0,10,2018,6,2
71.3964614868164,112.1999969482422,44.0,10,2018,6,2
54.39450073242188,43.79999923706055,5.0,11,2018,6,2
50.45243835449219,118.6999969482422,9.0,11,2018,6,2
86.10795593261719,102.3000030517578,11.0,11,2018,6,2
82.26000213623047,131.1999969482422,13.0,11,2018,6,2
62.339088439941406,46.400001525878906,25.0,11,2018,6,2
93.85877990722656,32.900001525878906,29.0,11,2018,6,2
65.97886657714844,48.70000076293945,30.0,11,2018,6,2
45.81829833984375,37.400001525878906,32.0,11,2018,6,2
51.85544967651367,48.09999847412109,37.0,11,2018,6,2
51.291011810302734,65.5999984741211,38.0,11,2018,6,2
47.64965438842773,29.799999237060547,39.0,11,2018,6,2
62.00940704345703,112.1999969482422,44.0,11,2018,6,2
53.12851333618164,44.5,5.0,12,2018,6,2
87.7154769897461,139.0,9.0,12,2018,6,2
127.38887786865234,116.0,11.0,12,2018,6,2
80.61299896240234,142.0,13.0,12,2018,6,2
66.29718780517578,49.09999847412109,25.0,12,2018,6,2
93.85132598876952,32.900001525878906,29.0,12,2018,6,2
64.13517761230469,49.09999847412109,30.0,12,2018,6,2
49.30971145629883,37.70000076293945,32.0,12,2018,6,2
51.07163238525391,48.59999847412109,37.0,12,2018,6,2
56.01676559448242,42.29999923706055,38.0,12,2018,6,2
50.261375427246094,29.799999237060547,39.0,12,2018,6,2
57.21450805664063,112.1999969482422,44.0,12,2018,6,2
52.39508819580078,44.5,5.0,13,2018,6,2
121.17269134521484,158.6999969482422,9.0,13,2018,6,2
119.54155731201172,115.6999969482422,11.0,13,2018,6,2
114.55360412597656,158.89999389648438,13.0,13,2018,6,2
75.90589141845703,49.29999923706055,25.0,13,2018,6,2
89.11637115478516,31.100000381469727,29.0,13,2018,6,2
61.6968002319336,75.9000015258789,30.0,13,2018,6,2
51.28567886352539,37.70000076293945,32.0,13,2018,6,2
69.90211486816406,45.59999847412109,37.0,13,2018,6,2
63.8574333190918,43.5,38.0,13,2018,6,2
46.71844482421875,19.5,39.0,13,2018,6,2
52.800079345703125,112.5,44.0,13,2018,6,2
48.49873352050781,40.70000076293945,5.0,14,2018,6,2
146.87051391601562,141.3000030517578,9.0,14,2018,6,2
144.64791870117188,122.1999969482422,11.0,14,2018,6,2
142.38473510742188,178.1999969482422,13.0,14,2018,6,2
83.11538696289062,81.0999984741211,25.0,14,2018,6,2
84.88260650634766,20.100000381469727,29.0,14,2018,6,2
52.43861389160156,70.9000015258789,30.0,14,2018,6,2
52.12630081176758,40.09999847412109,32.0,14,2018,6,2
75.46659851074219,28.399999618530277,37.0,14,2018,6,2
68.46947479248047,33.0,38.0,14,2018,6,2
48.74607467651367,44.09999847412109,39.0,14,2018,6,2
