Prediction,Groundtruth,station,lead_time,year,month,day
74.23989868164062,31.399999618530277,5.0,7,2018,6,2
92.7583236694336,69.0,9.0,7,2018,6,2
95.0195083618164,33.70000076293945,11.0,7,2018,6,2
146.34310913085938,29.0,13.0,7,2018,6,2
84.9199447631836,139.10000610351562,25.0,7,2018,6,2
65.9292221069336,43.09999847412109,29.0,7,2018,6,2
60.64791870117188,75.4000015258789,30.0,7,2018,6,2
60.69287872314453,62.09999847412109,32.0,7,2018,6,2
53.99128341674805,106.0999984741211,37.0,7,2018,6,2
44.33644485473633,107.5999984741211,38.0,7,2018,6,2
51.5221061706543,67.5,39.0,7,2018,6,2
75.55672454833984,94.3000030517578,44.0,7,2018,6,2
87.99737548828125,32.79999923706055,5.0,8,2018,6,2
102.18630981445312,104.3000030517578,9.0,8,2018,6,2
104.01319122314452,55.70000076293945,11.0,8,2018,6,2
147.57568359375,49.59999847412109,13.0,8,2018,6,2
104.49191284179688,41.59999847412109,25.0,8,2018,6,2
86.96546173095703,32.70000076293945,29.0,8,2018,6,2
71.60359954833984,58.0,30.0,8,2018,6,2
76.96357727050781,34.20000076293945,32.0,8,2018,6,2
68.56603240966797,55.09999847412109,37.0,8,2018,6,2
53.09151458740234,92.1999969482422,38.0,8,2018,6,2
66.02938079833984,67.4000015258789,39.0,8,2018,6,2
92.94530487060548,71.0,44.0,8,2018,6,2
84.1460189819336,43.09999847412109,5.0,9,2018,6,2
108.19905853271484,119.8000030517578,9.0,9,2018,6,2
106.10961151123048,56.20000076293945,11.0,9,2018,6,2
147.57318115234375,48.70000076293945,13.0,9,2018,6,2
100.06783294677734,76.69999694824219,25.0,9,2018,6,2
82.6766128540039,33.900001525878906,29.0,9,2018,6,2
66.38770294189453,62.79999923706055,30.0,9,2018,6,2
68.93695831298828,40.5,32.0,9,2018,6,2
59.73888397216797,68.4000015258789,37.0,9,2018,6,2
48.16734313964844,106.6999969482422,38.0,9,2018,6,2
57.99232864379883,67.5,39.0,9,2018,6,2
76.05267333984375,66.19999694824219,44.0,9,2018,6,2
89.51898956298828,48.900001525878906,5.0,10,2018,6,2
118.47362518310548,126.3000030517578,9.0,10,2018,6,2
115.48866271972656,56.59999847412109,11.0,10,2018,6,2
147.5599365234375,55.20000076293945,13.0,10,2018,6,2
106.96698760986328,80.30000305175781,25.0,10,2018,6,2
88.76336669921875,62.5,29.0,10,2018,6,2
69.89969635009766,110.3000030517578,30.0,10,2018,6,2
74.00403594970703,91.5999984741211,32.0,10,2018,6,2
