Prediction,Groundtruth,station,lead_time,year,month,day
45.5047492980957,39.900001525878906,5.0,7,2018,6,2
6.381320953369141,57.59999847412109,9.0,7,2018,6,2
34.13434219360352,31.899999618530277,11.0,7,2018,6,2
41.5415267944336,92.0,13.0,7,2018,6,2
30.81513977050781,55.400001525878906,25.0,7,2018,6,2
45.97709274291992,43.5,29.0,7,2018,6,2
42.05160903930664,79.5999984741211,30.0,7,2018,6,2
36.94015884399414,46.900001525878906,32.0,7,2018,6,2
35.31063461303711,66.9000015258789,37.0,7,2018,6,2
17.99915313720703,44.5,38.0,7,2018,6,2
31.838533401489254,25.299999237060547,39.0,7,2018,6,2
46.37603759765625,129.10000610351562,44.0,7,2018,6,2
41.6573486328125,43.09999847412109,5.0,8,2018,6,2
1.8480833768844604,108.9000015258789,9.0,8,2018,6,2
24.863523483276367,61.70000076293945,11.0,8,2018,6,2
30.2335147857666,133.6999969482422,13.0,8,2018,6,2
42.02817916870117,58.5,25.0,8,2018,6,2
69.93511199951172,46.20000076293945,29.0,8,2018,6,2
54.35051345825195,77.30000305175781,30.0,8,2018,6,2
50.268463134765625,58.29999923706055,32.0,8,2018,6,2
46.25267028808594,44.5,37.0,8,2018,6,2
24.82794189453125,67.4000015258789,38.0,8,2018,6,2
44.74949264526367,30.100000381469727,39.0,8,2018,6,2
64.76800537109375,121.3000030517578,44.0,8,2018,6,2
61.44956588745117,49.29999923706055,5.0,9,2018,6,2
39.892051696777344,105.1999969482422,9.0,9,2018,6,2
65.62522888183594,74.0999984741211,11.0,9,2018,6,2
66.11544799804688,101.1999969482422,13.0,9,2018,6,2
48.37788009643555,55.09999847412109,25.0,9,2018,6,2
73.17672729492188,49.5,29.0,9,2018,6,2
82.50377655029297,53.09999847412109,30.0,9,2018,6,2
86.49272155761719,42.20000076293945,32.0,9,2018,6,2
88.72909545898438,47.59999847412109,37.0,9,2018,6,2
34.008453369140625,69.69999694824219,38.0,9,2018,6,2
82.41627502441406,29.799999237060547,39.0,9,2018,6,2
120.02020263671876,117.0,44.0,9,2018,6,2
64.94479370117188,43.5,5.0,10,2018,6,2
97.78951263427734,115.9000015258789,9.0,10,2018,6,2
112.34081268310548,87.9000015258789,11.0,10,2018,6,2
