"Prediction","Groundtruth"
"68.57259368896484","39.900001525878906"
"100.6569595336914","57.599998474121094"
"114.96842956542969","31.899999618530273"
"115.03795623779297","92"
"72.80714416503906","55.400001525878906"
"65.83322143554688","43.5"
"54.45654296875","79.5999984741211"
"56.12171173095703","46.900001525878906"
"52.66974639892578","66.9000015258789"
"48.81587600708008","44.5"
"51.90093231201172","25.299999237060547"
"71.36431121826172","129.10000610351562"
"68.51460266113281","43.099998474121094"
"99.5902099609375","108.9000015258789"
"114.84090423583984","61.70000076293945"
"115.00103759765625","133.6999969482422"
"73.01875305175781","58.5"
"65.29716491699219","46.20000076293945"
"53.255043029785156","77.30000305175781"
"55.945858001708984","58.29999923706055"
"51.78465270996094","44.5"
"47.109405517578125","67.4000015258789"
"51.60758590698242","30.100000381469727"
"72.7080078125","121.30000305175781"
"68.820556640625","49.29999923706055"
"99.4458236694336","105.19999694824219"
"114.92679595947266","74.0999984741211"
"115.0599594116211","101.19999694824219"
"71.9903564453125","55.099998474121094"
"65.40003204345703","49.5"
"54.23231506347656","53.099998474121094"
"56.248291015625","42.20000076293945"
"52.3621826171875","47.599998474121094"
"47.827239990234375","69.69999694824219"
"52.62893295288086","29.799999237060547"
"72.96147155761719","117"
"68.65868377685547","43.5"
"97.6044692993164","115.9000015258789"
"114.77210998535156","87.9000015258789"
"115.04352569580078","123.5"
"70.82548522949219","45.20000076293945"
"63.88518524169922","31.700000762939453"
"52.787376403808594","47.900001525878906"
"55.77458190917969","36.5"
"51.8472900390625","48.099998474121094"
"46.87437057495117","65.5999984741211"
"51.75796127319336","29.799999237060547"
"71.76454162597656","112.19999694824219"
"67.35104370117188","43.79999923706055"
"96.90080261230469","118.69999694824219"
"114.98273468017578","102.30000305175781"
"115.02311706542969","131.1999969482422"
"69.61341094970703","46.400001525878906"
"64.40824890136719","32.900001525878906"
"51.90712356567383","48.70000076293945"
"54.885841369628906","37.400001525878906"
"50.783912658691406","48.099998474121094"
"45.7769775390625","65.5999984741211"
"50.83546447753906","29.799999237060547"
"71.04313659667969","112.19999694824219"
"68.34968566894531","44.5"
"95.84892272949219","139"
"114.84750366210938","116"
"114.87547302246094","142"
"69.29693603515625","49.099998474121094"
"64.94866943359375","32.900001525878906"
"51.929039001464844","49.099998474121094"
"54.74287414550781","37.70000076293945"
"51.35651397705078","48.599998474121094"
"46.482967376708984","42.29999923706055"
"51.12818145751953","29.799999237060547"
"70.39801025390625","112.19999694824219"
"68.34601593017578","44.5"
"95.36600494384766","158.6999969482422"
"113.71745300292969","115.69999694824219"
"114.63040924072266","158.89999389648438"
"67.21229553222656","49.29999923706055"
"65.05260467529297","31.100000381469727"
"51.99066162109375","75.9000015258789"
"54.53943634033203","37.70000076293945"
"51.05458450317383","45.599998474121094"
"46.147186279296875","43.5"
"51.134620666503906","19.5"
"71.59998321533203","112.5"
"67.54181671142578","40.70000076293945"
"94.43451690673828","141.3000030517578"
"114.7725830078125","122.19999694824219"
"114.63666534423828","178.1999969482422"
"66.92011260986328","81.0999984741211"
"63.64254379272461","20.100000381469727"
"51.7774543762207","70.9000015258789"
"53.96128845214844","40.099998474121094"
"50.49652862548828","28.399999618530273"
"45.42431640625","33"
"50.28879928588867","44.099998474121094"
"71.23462677001953","22.399999618530273"
"68.44231414794922","42.900001525878906"
"93.80821990966797","99.69999694824219"
"114.95091247558594","91.0999984741211"
"114.02529907226562","150.3000030517578"
"65.20497131347656","90"
"62.321651458740234","67.69999694824219"
"50.75356674194336","96.80000305175781"
"52.81132888793945","34"
"49.547119140625","37.400001525878906"
"45.39619445800781","25.799999237060547"
"49.59379959106445","42.599998474121094"
"69.17192840576172","27.600000381469727"
"67.51028442382812","39.099998474121094"
"92.4369125366211","94.4000015258789"
"114.86663818359375","80.19999694824219"
"113.36063385009766","144.8000030517578"
"67.11470794677734","88.4000015258789"
"62.068878173828125","83"
"51.9061164855957","90.9000015258789"
"52.79529571533203","46.099998474121094"
"49.694007873535156","73.5999984741211"
"44.76279067993164","26.899999618530273"
"49.928157806396484","44.400001525878906"
"71.2098388671875","27.700000762939453"
"67.62604522705078","79.9000015258789"
"91.07797241210938","108.9000015258789"
"113.14109802246094","65.4000015258789"
"112.66779327392578","136.39999389648438"
"67.9149398803711","108.5999984741211"
"62.2546501159668","97.30000305175781"
"51.54018020629883","96.69999694824219"
"51.950340270996094","73.80000305175781"
"48.68321990966797","73.4000015258789"
"44.08409881591797","31.200000762939453"
"48.63029098510742","48.400001525878906"
"68.86422729492188","27.700000762939453"
"66.5180892944336","80.4000015258789"
"91.06680297851562","106.0999984741211"
"113.59968566894531","62.20000076293945"
"110.91529846191406","129"
"66.26671600341797","117.4000015258789"
"61.68089294433594","96.5999984741211"
"51.676116943359375","97.30000305175781"
"51.43391418457031","72.9000015258789"
"48.5079345703125","73.4000015258789"
"43.4929313659668","33.599998474121094"
"48.21232986450195","48.400001525878906"
"68.49298858642578","27.700000762939453"
"66.46855163574219","81.9000015258789"
"88.49727630615234","99.5999984741211"
"110.75751495361328","55.5"
"108.50828552246094","125.30000305175781"
"62.55086135864258","115.5"
"60.65423583984375","103.4000015258789"
"51.51230239868164","96.9000015258789"
"51.02422332763672","72.5999984741211"
"47.948822021484375","73.4000015258789"
"43.39824676513672","38.20000076293945"
"48.222999572753906","56.70000076293945"
"69.12300109863281","27.700000762939453"
"66.63642883300781","82.0999984741211"
"89.35836791992188","90"
"111.0316390991211","72.5"
"107.65389251708984","119.30000305175781"
"64.62821960449219","116.0999984741211"
"60.175228118896484","103.4000015258789"
"49.64690399169922","70.19999694824219"
"50.548465728759766","75"
"47.06783676147461","72.30000305175781"
"43.169395446777344","37"
"47.45379638671875","56.70000076293945"
"67.48650360107422","27.399999618530273"
"65.93553161621094","58"
"87.84315490722656","87.5"
"108.24285888671875","72.19999694824219"
"106.99607849121094","101.4000015258789"
"64.74458312988281","58.5"
"59.809661865234375","102"
"49.48773193359375","38.099998474121094"
"50.77269744873047","57.29999923706055"
"46.90940856933594","57.20000076293945"
"43.06118392944336","33"
"47.269187927246094","26.200000762939453"
"69.31981658935547","23.799999237060547"
"65.98179626464844","112.0999984741211"
"85.44727325439453","136.60000610351562"
"107.10379791259766","191.6999969482422"
"104.411376953125","245"
"59.73237228393555","114.4000015258789"
"59.76070022583008","65.9000015258789"
"49.35511779785156","70.9000015258789"
"50.451316833496094","75.69999694824219"
"46.68764877319336","69.30000305175781"
"42.83256912231445","33.400001525878906"
"47.028018951416016","35.900001525878906"
"69.19623565673828","10"
"65.62027740478516","135.6999969482422"
"83.28154754638672","219.89999389648438"
"104.24149322509766","417.79998779296875"
"103.20787811279297","407.20001220703125"
"59.0562858581543","138.39999389648438"
"58.50762939453125","88"
"48.39200973510742","91.4000015258789"
"49.87065887451172","72.0999984741211"
"46.42253112792969","51.400001525878906"
"42.35567855834961","41.70000076293945"
"46.606605529785156","48.79999923706055"
"67.27169036865234","16.399999618530273"
"65.50753021240234","109.9000015258789"
"82.21094512939453","214.39999389648438"
"103.50784301757812","425.20001220703125"
"102.25957489013672","411.29998779296875"
"58.89837646484375","130.5"
"58.118736267089844","78.9000015258789"
"48.654136657714844","101.5"
"49.924842834472656","52"
