Prediction,Groundtruth,station,lead_time,year,month,day
81.29720306396484,95.5,5.0,20,2009,8,1
116.21967315673828,39.29999923706055,9.0,20,2009,8,1
116.3194351196289,27.100000381469727,11.0,20,2009,8,1
116.27047729492188,45.0,13.0,20,2009,8,1
105.04979705810548,18.399999618530277,25.0,20,2009,8,1
99.0793228149414,58.20000076293945,29.0,20,2009,8,1
78.7673568725586,98.9000015258789,30.0,20,2009,8,1
71.2389144897461,101.0999984741211,32.0,20,2009,8,1
65.18099212646484,103.6999969482422,37.0,20,2009,8,1
62.92783737182617,122.0999984741211,38.0,20,2009,8,1
61.43614196777344,82.30000305175781,39.0,20,2009,8,1
106.79039764404295,176.6999969482422,44.0,20,2009,8,1
80.91254425048828,110.1999969482422,5.0,14,2015,9,5
116.0080108642578,26.700000762939453,9.0,14,2015,9,5
116.32147979736328,45.0,11.0,14,2015,9,5
114.8593521118164,13.800000190734863,13.0,14,2015,9,5
115.5522232055664,50.20000076293945,25.0,14,2015,9,5
100.82572174072266,26.899999618530277,29.0,14,2015,9,5
72.46253204345703,10.5,30.0,14,2015,9,5
74.63907623291016,57.09999847412109,32.0,14,2015,9,5
77.691162109375,61.0,37.0,14,2015,9,5
67.10779571533203,12.100000381469728,38.0,14,2015,9,5
68.65306854248047,81.0,39.0,14,2015,9,5
101.1865005493164,170.89999389648438,44.0,14,2015,9,5
83.88092803955078,38.900001525878906,5.0,39,2007,7,14
116.26438903808594,147.60000610351562,9.0,39,2007,7,14
116.31549072265624,214.8999938964844,11.0,39,2007,7,14
115.27115631103516,240.3999938964844,13.0,39,2007,7,14
115.4655532836914,163.6999969482422,25.0,39,2007,7,14
103.1017074584961,118.6999969482422,29.0,39,2007,7,14
71.39575958251953,151.0,30.0,39,2007,7,14
76.83663177490234,119.5,32.0,39,2007,7,14
80.28146362304688,111.6999969482422,37.0,39,2007,7,14
68.3478775024414,72.0,38.0,39,2007,7,14
78.44061279296875,154.60000610351562,39.0,39,2007,7,14
91.8907241821289,92.8000030517578,44.0,39,2007,7,14
80.82604217529297,14.199999809265137,5.0,30,2010,9,5
116.2964096069336,368.0,9.0,30,2010,9,5
116.2746353149414,263.5,11.0,30,2010,9,5
115.70118713378906,214.6000061035156,13.0,30,2010,9,5
115.64403533935548,119.9000015258789,25.0,30,2010,9,5
104.52764129638672,140.8000030517578,29.0,30,2010,9,5
74.16344451904297,103.0,30.0,30,2010,9,5
77.6995620727539,22.100000381469727,32.0,30,2010,9,5
79.69662475585938,51.0,37.0,30,2010,9,5
68.60130310058594,61.79999923706055,38.0,30,2010,9,5
70.22013854980469,44.400001525878906,39.0,30,2010,9,5
102.27628326416016,100.0999984741211,44.0,30,2010,9,5
85.14845275878906,33.20000076293945,5.0,40,2010,6,9
113.88704681396484,158.60000610351562,9.0,40,2010,6,9
113.61174774169922,313.8999938964844,11.0,40,2010,6,9
113.9612045288086,147.5,13.0,40,2010,6,9
109.57209014892578,104.5,25.0,40,2010,6,9
69.55590057373047,144.8000030517578,29.0,40,2010,6,9
78.94966888427734,39.0,30.0,40,2010,6,9
61.98134613037109,190.1999969482422,32.0,40,2010,6,9
65.47616577148438,55.79999923706055,37.0,40,2010,6,9
47.51826477050781,74.5999984741211,38.0,40,2010,6,9
58.35291290283203,49.29999923706055,39.0,40,2010,6,9
116.16439056396484,73.0999984741211,44.0,40,2010,6,9
83.27767181396484,260.20001220703125,5.0,39,2014,6,9
116.23625946044922,7.0,9.0,39,2014,6,9
116.32306671142578,0.8999999761581421,11.0,39,2014,6,9
116.03629302978516,2.0,13.0,39,2014,6,9
114.2707977294922,29.399999618530277,25.0,39,2014,6,9
104.58824157714844,11.699999809265137,29.0,39,2014,6,9
73.62020111083984,68.5,30.0,39,2014,6,9
80.65165710449219,78.80000305175781,32.0,39,2014,6,9
84.37548828125,59.20000076293945,37.0,39,2014,6,9
69.7627182006836,16.0,38.0,39,2014,6,9
87.05561065673828,37.79999923706055,39.0,39,2014,6,9
94.54418182373048,34.5,44.0,39,2014,6,9
91.52024841308594,26.299999237060547,5.0,21,2008,6,9
28.319744110107425,79.19999694824219,9.0,21,2008,6,9
51.15348052978516,16.299999237060547,11.0,21,2008,6,9
62.43998718261719,36.400001525878906,13.0,21,2008,6,9
38.98868560791016,65.9000015258789,25.0,21,2008,6,9
23.15395736694336,18.299999237060547,29.0,21,2008,6,9
34.34076690673828,23.100000381469727,30.0,21,2008,6,9
55.81302261352539,101.1999969482422,32.0,21,2008,6,9
34.36906051635742,91.6999969482422,37.0,21,2008,6,9
24.30835723876953,28.899999618530277,38.0,21,2008,6,9
56.68228149414063,101.0,39.0,21,2008,6,9
114.9380111694336,149.0,44.0,21,2008,6,9
79.98667907714844,3.0,5.0,27,2014,6,16
116.2756576538086,26.299999237060547,9.0,27,2014,6,16
116.12590789794922,98.8000030517578,11.0,27,2014,6,16
115.95220184326172,37.70000076293945,13.0,27,2014,6,16
110.4394760131836,32.0,25.0,27,2014,6,16
98.12480926513672,51.09999847412109,29.0,27,2014,6,16
75.80489349365234,57.400001525878906,30.0,27,2014,6,16
71.55632781982422,22.299999237060547,32.0,27,2014,6,16
71.58678436279297,8.699999809265137,37.0,27,2014,6,16
64.88875579833984,15.600000381469728,38.0,27,2014,6,16
62.93184661865234,4.900000095367432,39.0,27,2014,6,16
104.98534393310548,36.5,44.0,27,2014,6,16
81.79823303222656,86.0,5.0,34,2003,6,16
116.22755432128906,71.0,9.0,34,2003,6,16
116.2620849609375,35.0,11.0,34,2003,6,16
