"Prediction","Groundtruth"
"44.75438690185547","39.900001525878906"
"31.338905334472656","57.599998474121094"
"43.21098327636719","31.899999618530273"
"54.189796447753906","92"
"13.058338165283203","55.400001525878906"
"48.89881134033203","43.5"
"21.880271911621094","79.5999984741211"
"10.224255561828613","46.900001525878906"
"0.45215046405792236","66.9000015258789"
"-3.222339153289795","44.5"
"10.6956787109375","25.299999237060547"
"13.689981460571289","129.10000610351562"
"75.5959243774414","43.099998474121094"
"63.49906921386719","108.9000015258789"
"66.9020004272461","61.70000076293945"
"105.69403076171875","133.6999969482422"
"53.813926696777344","58.5"
"80.78237915039062","46.20000076293945"
"47.2862548828125","77.30000305175781"
"37.74945068359375","58.29999923706055"
"19.84970474243164","44.5"
"18.746597290039062","67.4000015258789"
"48.03874969482422","30.100000381469727"
"78.64079284667969","121.30000305175781"
"119.24919128417969","49.29999923706055"
"70.75950622558594","105.19999694824219"
"109.05180358886719","74.0999984741211"
"91.56546783447266","101.19999694824219"
"59.58112335205078","55.099998474121094"
"103.76019287109375","49.5"
"35.601707458496094","53.099998474121094"
"54.464508056640625","42.20000076293945"
"15.053895950317383","47.599998474121094"
"18.3438720703125","69.69999694824219"
"52.93292236328125","29.799999237060547"
"99.82035827636719","117"
"137.42733764648438","43.5"
"112.7920913696289","115.9000015258789"
"143.74073791503906","87.9000015258789"
"165.30853271484375","123.5"
"94.40724182128906","45.20000076293945"
"116.01873779296875","31.700000762939453"
"57.3964958190918","47.900001525878906"
"72.20954895019531","36.5"
"28.06218910217285","48.099998474121094"
"33.83997344970703","65.5999984741211"
"52.166046142578125","29.799999237060547"
"116.93843078613281","112.19999694824219"
"157.67616271972656","43.79999923706055"
"125.12894439697266","118.69999694824219"
"153.71435546875","102.30000305175781"
"178.58595275878906","131.1999969482422"
"99.71760559082031","46.400001525878906"
"111.42233276367188","32.900001525878906"
"58.333213806152344","48.70000076293945"
"76.41157531738281","37.400001525878906"
"31.439729690551758","48.099998474121094"
"34.98307418823242","65.5999984741211"
"53.27838134765625","29.799999237060547"
"112.99215698242188","112.19999694824219"
"155.3408203125","44.5"
"132.07798767089844","139"
"153.27691650390625","116"
"201.00086975097656","142"
"87.48346710205078","49.099998474121094"
"86.34275817871094","32.900001525878906"
"66.4762954711914","49.099998474121094"
"88.51042175292969","37.70000076293945"
"51.01015090942383","48.599998474121094"
"37.77699279785156","42.29999923706055"
"71.28491973876953","29.799999237060547"
"94.18048095703125","112.19999694824219"
"96.32209777832031","44.5"
"120.67433166503906","158.6999969482422"
"160.90171813964844","115.69999694824219"
"230.14617919921875","158.89999389648438"
"83.18573760986328","49.29999923706055"
"48.732757568359375","31.100000381469727"
"53.00337219238281","75.9000015258789"
"88.10668182373047","37.70000076293945"
"39.53794479370117","45.599998474121094"
"32.96067810058594","43.5"
"65.80164337158203","19.5"
"78.97772216796875","112.5"
"25.365262985229492","40.70000076293945"
"173.8324432373047","141.3000030517578"
"216.74136352539062","122.19999694824219"
"257.14459228515625","178.1999969482422"
"111.57736206054688","81.0999984741211"
"71.64639282226562","20.100000381469727"
"53.215476989746094","70.9000015258789"
"72.28892517089844","40.099998474121094"
"49.44145202636719","28.399999618530273"
"46.74844741821289","33"
"73.31283569335938","44.099998474121094"
"100.1917495727539","22.399999618530273"
"16.98089027404785","42.900001525878906"
"143.81875610351562","99.69999694824219"
"193.2899932861328","91.0999984741211"
"282.4101257324219","150.3000030517578"
"134.5218505859375","90"
"71.95891571044922","67.69999694824219"
